,symbol,close,open,high,low,volume,adjclose
2001-09-18,^GSPC,1032.739990234375,1038.77001953125,1046.4200439453125,1029.25,1650410000.0,1032.739990234375
2001-09-19,^GSPC,1016.0999755859376,1032.739990234375,1038.9100341796875,984.6199951171876,2120550000.0,1016.0999755859376
2001-09-20,^GSPC,984.5399780273438,1016.0999755859376,1016.0999755859376,984.489990234375,2004800000.0,984.5399780273438
2001-09-21,^GSPC,965.7999877929688,984.5399780273438,984.5399780273438,944.75,2317300000.0,965.7999877929688
2001-09-24,^GSPC,1003.4500122070312,965.7999877929688,1008.4400024414062,965.7999877929688,1746600000.0,1003.4500122070312
2001-09-25,^GSPC,1012.27001953125,1003.4500122070312,1017.1400146484376,998.3300170898438,1613800000.0,1012.27001953125
2001-09-26,^GSPC,1007.0399780273438,1012.27001953125,1020.2899780273438,1002.6199951171876,1519100000.0,1007.0399780273438
2001-09-27,^GSPC,1018.6099853515624,1007.0399780273438,1018.9199829101562,998.239990234375,1467000000.0,1018.6099853515624
2001-09-28,^GSPC,1040.93994140625,1018.6099853515624,1040.93994140625,1018.6099853515624,1631500000.0,1040.93994140625
2001-10-01,^GSPC,1038.550048828125,1040.93994140625,1040.93994140625,1026.760009765625,1175600000.0,1038.550048828125
2001-10-02,^GSPC,1051.3299560546875,1038.550048828125,1051.3299560546875,1034.469970703125,1289800000.0,1051.3299560546875
2001-10-03,^GSPC,1072.280029296875,1051.3299560546875,1075.3800048828125,1041.47998046875,1650600000.0,1072.280029296875
2001-10-04,^GSPC,1069.6300048828125,1072.280029296875,1084.1199951171875,1067.8199462890625,1609100000.0,1069.6300048828125
2001-10-05,^GSPC,1071.3800048828125,1069.6199951171875,1072.3499755859375,1053.5,1301700000.0,1071.3800048828125
2001-10-08,^GSPC,1062.43994140625,1071.3699951171875,1071.3699951171875,1056.8800048828125,979000000.0,1062.43994140625
2001-10-09,^GSPC,1056.75,1062.43994140625,1063.3699951171875,1053.8299560546875,1227800000.0,1056.75
2001-10-10,^GSPC,1080.989990234375,1056.75,1081.6199951171875,1052.760009765625,1312400000.0,1080.989990234375
2001-10-11,^GSPC,1097.4300537109375,1080.989990234375,1099.1600341796875,1080.989990234375,1704580000.0,1097.4300537109375
2001-10-12,^GSPC,1091.6500244140625,1097.4300537109375,1097.4300537109375,1072.1500244140625,1331400000.0,1091.6500244140625
2001-10-15,^GSPC,1089.97998046875,1091.6500244140625,1091.6500244140625,1078.18994140625,1024700000.0,1089.97998046875
2001-10-16,^GSPC,1097.5400390625,1089.97998046875,1101.6600341796875,1087.1300048828125,1210500000.0,1097.5400390625
2001-10-17,^GSPC,1077.0899658203125,1097.5400390625,1107.1199951171875,1076.5699462890625,1452200000.0,1077.0899658203125
2001-10-18,^GSPC,1068.6099853515625,1077.0899658203125,1077.93994140625,1064.5400390625,1262900000.0,1068.6099853515625
2001-10-19,^GSPC,1073.47998046875,1068.6099853515625,1075.52001953125,1057.239990234375,1294900000.0,1073.47998046875
2001-10-22,^GSPC,1089.9000244140625,1073.47998046875,1090.5699462890625,1070.7900390625,1105700000.0,1089.9000244140625
2001-10-23,^GSPC,1084.780029296875,1089.9000244140625,1098.989990234375,1081.530029296875,1317300000.0,1084.780029296875
2001-10-24,^GSPC,1085.199951171875,1084.780029296875,1090.260009765625,1079.97998046875,1336200000.0,1085.199951171875
2001-10-25,^GSPC,1100.0899658203125,1085.199951171875,1100.0899658203125,1065.6400146484375,1364400000.0,1100.0899658203125
2001-10-26,^GSPC,1104.6099853515625,1100.0899658203125,1110.6099853515625,1094.239990234375,1244500000.0,1104.6099853515625
2001-10-29,^GSPC,1078.300048828125,1104.6099853515625,1104.6099853515625,1078.300048828125,1106100000.0,1078.300048828125
2001-10-30,^GSPC,1059.7900390625,1078.300048828125,1078.300048828125,1053.6099853515625,1297400000.0,1059.7900390625
2001-10-31,^GSPC,1059.780029296875,1059.7900390625,1074.7900390625,1057.550048828125,1352500000.0,1059.780029296875
2001-11-01,^GSPC,1084.0999755859375,1059.780029296875,1085.6099853515625,1054.31005859375,1317400000.0,1084.0999755859375
2001-11-02,^GSPC,1087.199951171875,1084.0999755859375,1089.6300048828125,1075.5799560546875,1121900000.0,1087.199951171875
2001-11-05,^GSPC,1102.8399658203125,1087.199951171875,1106.719970703125,1087.199951171875,1267700000.0,1102.8399658203125
2001-11-06,^GSPC,1118.8599853515625,1102.8399658203125,1119.72998046875,1095.3599853515625,1356000000.0,1118.8599853515625
2001-11-07,^GSPC,1115.800048828125,1118.8599853515625,1126.6199951171875,1112.97998046875,1411300000.0,1115.800048828125
2001-11-08,^GSPC,1118.5400390625,1115.800048828125,1135.75,1115.4200439453125,1517500000.0,1118.5400390625
2001-11-09,^GSPC,1120.31005859375,1118.5400390625,1123.02001953125,1111.1300048828125,1093800000.0,1120.31005859375
2001-11-12,^GSPC,1118.3299560546875,1120.31005859375,1121.7099609375,1098.3199462890625,991600000.0,1118.3299560546875
2001-11-13,^GSPC,1139.0899658203125,1118.3299560546875,1139.1400146484375,1118.3299560546875,1370100000.0,1139.0899658203125
2001-11-14,^GSPC,1141.2099609375,1139.0899658203125,1148.280029296875,1132.8699951171875,1443400000.0,1141.2099609375
2001-11-15,^GSPC,1142.239990234375,1141.2099609375,1146.4599609375,1135.06005859375,1454500000.0,1142.239990234375
2001-11-16,^GSPC,1138.6500244140625,1142.239990234375,1143.52001953125,1129.9200439453125,1337400000.0,1138.6500244140625
2001-11-19,^GSPC,1151.06005859375,1138.6500244140625,1151.06005859375,1138.6500244140625,1316800000.0,1151.06005859375
2001-11-20,^GSPC,1142.6600341796875,1151.06005859375,1152.449951171875,1142.1700439453125,1330200000.0,1142.6600341796875
2001-11-21,^GSPC,1137.030029296875,1142.6600341796875,1142.6600341796875,1129.780029296875,1029300000.0,1137.030029296875
2001-11-22,,1143.6849975585938,,,,,
2001-11-23,^GSPC,1150.3399658203125,1137.030029296875,1151.050048828125,1135.9000244140625,410300000.0,1150.3399658203125
2001-11-26,^GSPC,1157.4200439453125,1150.3399658203125,1157.8800048828125,1146.1700439453125,1129800000.0,1157.4200439453125
2001-11-27,^GSPC,1149.5,1157.4200439453125,1163.3800048828125,1140.81005859375,1288000000.0,1149.5
2001-11-28,^GSPC,1128.52001953125,1149.5,1149.5,1128.2900390625,1423700000.0,1128.52001953125
2001-11-29,^GSPC,1140.199951171875,1128.52001953125,1140.4000244140625,1125.510009765625,1375700000.0,1140.199951171875
2001-11-30,^GSPC,1139.449951171875,1140.199951171875,1143.5699462890625,1135.8900146484375,1343600000.0,1139.449951171875
2001-12-03,^GSPC,1129.9000244140625,1139.449951171875,1139.449951171875,1125.780029296875,1202900000.0,1129.9000244140625
2001-12-04,^GSPC,1144.800048828125,1129.9000244140625,1144.800048828125,1128.8599853515625,1318500000.0,1144.800048828125
2001-12-05,^GSPC,1170.3499755859375,1143.77001953125,1173.6199951171875,1143.77001953125,1765300000.0,1170.3499755859375
2001-12-06,^GSPC,1167.0999755859375,1170.3499755859375,1173.3499755859375,1164.4300537109375,1487900000.0,1167.0999755859375
2001-12-07,^GSPC,1158.31005859375,1167.0999755859375,1167.0999755859375,1152.6600341796875,1248200000.0,1158.31005859375
2001-12-10,^GSPC,1139.9300537109375,1158.31005859375,1158.31005859375,1139.6600341796875,1218700000.0,1139.9300537109375
2001-12-11,^GSPC,1136.760009765625,1139.9300537109375,1150.8900146484375,1134.3199462890625,1367200000.0,1136.760009765625
2001-12-12,^GSPC,1137.0699462890625,1136.760009765625,1141.5799560546875,1126.010009765625,1449700000.0,1137.0699462890625
2001-12-13,^GSPC,1119.3800048828125,1137.0699462890625,1137.0699462890625,1117.8499755859375,1511500000.0,1119.3800048828125
2001-12-14,^GSPC,1123.0899658203125,1119.3800048828125,1128.280029296875,1114.530029296875,1306800000.0,1123.0899658203125
2001-12-17,^GSPC,1134.3599853515625,1123.0899658203125,1137.300048828125,1122.6600341796875,1260400000.0,1134.3599853515625
2001-12-18,^GSPC,1142.9200439453125,1134.3599853515625,1145.0999755859375,1134.3599853515625,1354000000.0,1142.9200439453125
2001-12-19,^GSPC,1149.56005859375,1142.9200439453125,1152.43994140625,1134.75,1484900000.0,1149.56005859375
2001-12-20,^GSPC,1139.9300537109375,1149.56005859375,1151.4200439453125,1139.9300537109375,1490500000.0,1139.9300537109375
2001-12-21,^GSPC,1144.8900146484375,1139.9300537109375,1147.4599609375,1139.9300537109375,1694000000.0,1144.8900146484375
2001-12-24,^GSPC,1144.6500244140625,1144.8900146484375,1147.8299560546875,1144.6199951171875,439670000.0,1144.6500244140625
2001-12-25,,1147.010009765625,,,,,
2001-12-26,^GSPC,1149.3699951171875,1144.6500244140625,1159.1800537109375,1144.6500244140625,791100000.0,1149.3699951171875
2001-12-27,^GSPC,1157.1300048828125,1149.3699951171875,1157.1300048828125,1149.3699951171875,876300000.0,1157.1300048828125
2001-12-28,^GSPC,1161.02001953125,1157.1300048828125,1164.6400146484375,1157.1300048828125,917400000.0,1161.02001953125
2001-12-31,^GSPC,1148.0799560546875,1161.02001953125,1161.1600341796875,1148.0400390625,943600000.0,1148.0799560546875
2002-01-01,,1151.375,,,,,
2002-01-02,^GSPC,1154.6700439453125,1148.0799560546875,1154.6700439453125,1136.22998046875,1171000000.0,1154.6700439453125
2002-01-03,^GSPC,1165.27001953125,1154.6700439453125,1165.27001953125,1154.010009765625,1398900000.0,1165.27001953125
2002-01-04,^GSPC,1172.510009765625,1165.27001953125,1176.550048828125,1163.4200439453125,1513000000.0,1172.510009765625
2002-01-07,^GSPC,1164.8900146484375,1172.510009765625,1176.969970703125,1163.550048828125,1308300000.0,1164.8900146484375
2002-01-08,^GSPC,1160.7099609375,1164.8900146484375,1167.5999755859375,1157.4599609375,1258800000.0,1160.7099609375
2002-01-09,^GSPC,1155.1400146484375,1160.7099609375,1174.260009765625,1151.8900146484375,1452000000.0,1155.1400146484375
2002-01-10,^GSPC,1156.550048828125,1155.1400146484375,1159.9300537109375,1150.8499755859375,1299000000.0,1156.550048828125
2002-01-11,^GSPC,1145.5999755859375,1156.550048828125,1159.4100341796875,1145.449951171875,1211900000.0,1145.5999755859375
2002-01-14,^GSPC,1138.4100341796875,1145.5999755859375,1145.5999755859375,1138.1500244140625,1286400000.0,1138.4100341796875
2002-01-15,^GSPC,1146.18994140625,1138.4100341796875,1148.81005859375,1136.8800048828125,1386900000.0,1146.18994140625
2002-01-16,^GSPC,1127.5699462890625,1146.18994140625,1146.18994140625,1127.489990234375,1482500000.0,1127.5699462890625
2002-01-17,^GSPC,1138.8800048828125,1127.5699462890625,1139.27001953125,1127.5699462890625,1380100000.0,1138.8800048828125
2002-01-18,^GSPC,1127.5799560546875,1138.8800048828125,1138.8800048828125,1124.449951171875,1333300000.0,1127.5799560546875
2002-01-21,,1123.4450073242188,,,,,
2002-01-22,^GSPC,1119.31005859375,1127.5799560546875,1135.260009765625,1117.9100341796875,1311600000.0,1119.31005859375
2002-01-23,^GSPC,1128.1800537109375,1119.31005859375,1131.93994140625,1117.4300537109375,1479200000.0,1128.1800537109375
2002-01-24,^GSPC,1132.1500244140625,1128.1800537109375,1139.5,1128.1800537109375,1552800000.0,1132.1500244140625
2002-01-25,^GSPC,1133.280029296875,1132.1500244140625,1138.31005859375,1127.8199462890625,1345100000.0,1133.280029296875
2002-01-28,^GSPC,1133.06005859375,1133.280029296875,1138.6300048828125,1126.6600341796875,1186800000.0,1133.06005859375
2002-01-29,^GSPC,1100.6400146484375,1133.06005859375,1137.469970703125,1098.739990234375,1812000000.0,1100.6400146484375
2002-01-30,^GSPC,1113.5699462890625,1100.6400146484375,1113.7900390625,1081.6600341796875,2019600000.0,1113.5699462890625
2002-01-31,^GSPC,1130.199951171875,1113.5699462890625,1130.2099609375,1113.300048828125,1557000000.0,1130.199951171875
2002-02-01,^GSPC,1122.199951171875,1130.199951171875,1130.199951171875,1118.510009765625,1367200000.0,1122.199951171875
2002-02-04,^GSPC,1094.43994140625,1122.199951171875,1122.199951171875,1092.25,1437600000.0,1094.43994140625
2002-02-05,^GSPC,1090.02001953125,1094.43994140625,1100.9599609375,1082.5799560546875,1778300000.0,1090.02001953125
2002-02-06,^GSPC,1083.510009765625,1090.02001953125,1093.5799560546875,1077.780029296875,1665800000.0,1083.510009765625
2002-02-07,^GSPC,1080.1700439453125,1083.510009765625,1094.030029296875,1078.43994140625,1441600000.0,1080.1700439453125
2002-02-08,^GSPC,1096.219970703125,1080.1700439453125,1096.300048828125,1079.9100341796875,1371900000.0,1096.219970703125
2002-02-11,^GSPC,1111.93994140625,1096.219970703125,1112.010009765625,1094.6800537109375,1159400000.0,1111.93994140625
2002-02-12,^GSPC,1107.5,1111.93994140625,1112.6800537109375,1102.97998046875,1094200000.0,1107.5
2002-02-13,^GSPC,1118.510009765625,1107.5,1120.56005859375,1107.5,1215900000.0,1118.510009765625
2002-02-14,^GSPC,1116.47998046875,1118.510009765625,1124.719970703125,1112.300048828125,1272500000.0,1116.47998046875
2002-02-15,^GSPC,1104.1800537109375,1116.47998046875,1117.0899658203125,1103.22998046875,1359200000.0,1104.1800537109375
2002-02-18,,1093.760009765625,,,,,
2002-02-19,^GSPC,1083.3399658203125,1104.1800537109375,1104.1800537109375,1082.239990234375,1189900000.0,1083.3399658203125
2002-02-20,^GSPC,1097.97998046875,1083.3399658203125,1098.3199462890625,1074.3599853515625,1438900000.0,1097.97998046875
2002-02-21,^GSPC,1080.949951171875,1097.97998046875,1101.5,1080.239990234375,1381600000.0,1080.949951171875
2002-02-22,^GSPC,1089.8399658203125,1080.949951171875,1093.9300537109375,1074.3900146484375,1411000000.0,1089.8399658203125
2002-02-25,^GSPC,1109.4300537109375,1089.8399658203125,1112.7099609375,1089.8399658203125,1367400000.0,1109.4300537109375
2002-02-26,^GSPC,1109.3800048828125,1109.4300537109375,1115.050048828125,1101.719970703125,1309200000.0,1109.3800048828125
2002-02-27,^GSPC,1109.8900146484375,1109.3800048828125,1123.06005859375,1102.260009765625,1393800000.0,1109.8900146484375
2002-02-28,^GSPC,1106.72998046875,1109.8900146484375,1121.5699462890625,1106.72998046875,1392200000.0,1106.72998046875
2002-03-01,^GSPC,1131.780029296875,1106.72998046875,1131.7900390625,1106.72998046875,1456500000.0,1131.780029296875
2002-03-04,^GSPC,1153.8399658203125,1131.780029296875,1153.8399658203125,1130.9300537109375,1594300000.0,1153.8399658203125
2002-03-05,^GSPC,1146.1400146484375,1153.8399658203125,1157.739990234375,1144.780029296875,1549300000.0,1146.1400146484375
2002-03-06,^GSPC,1162.77001953125,1146.1400146484375,1165.2900390625,1145.1099853515625,1541300000.0,1162.77001953125
2002-03-07,^GSPC,1157.5400390625,1162.77001953125,1167.93994140625,1150.68994140625,1517400000.0,1157.5400390625
2002-03-08,^GSPC,1164.31005859375,1157.5400390625,1172.760009765625,1157.5400390625,1412000000.0,1164.31005859375
2002-03-11,^GSPC,1168.260009765625,1164.31005859375,1173.030029296875,1159.5799560546875,1210200000.0,1168.260009765625
2002-03-12,^GSPC,1165.5799560546875,1168.260009765625,1168.260009765625,1154.3399658203125,1304400000.0,1165.5799560546875
2002-03-13,^GSPC,1154.0899658203125,1165.5799560546875,1165.5799560546875,1151.010009765625,1354000000.0,1154.0899658203125
2002-03-14,^GSPC,1153.0400390625,1154.0899658203125,1157.8299560546875,1151.0799560546875,1208800000.0,1153.0400390625
2002-03-15,^GSPC,1166.1600341796875,1153.0400390625,1166.47998046875,1153.0400390625,1493900000.0,1166.1600341796875
2002-03-18,^GSPC,1165.550048828125,1166.1600341796875,1172.72998046875,1159.1400146484375,1169500000.0,1165.550048828125
2002-03-19,^GSPC,1170.2900390625,1165.550048828125,1173.93994140625,1165.550048828125,1255000000.0,1170.2900390625
2002-03-20,^GSPC,1151.8499755859375,1170.2900390625,1170.2900390625,1151.6099853515625,1304900000.0,1151.8499755859375
2002-03-21,^GSPC,1153.5899658203125,1151.8499755859375,1155.0999755859375,1139.47998046875,1339200000.0,1153.5899658203125
2002-03-22,^GSPC,1148.699951171875,1153.5899658203125,1156.489990234375,1144.5999755859375,1243300000.0,1148.699951171875
2002-03-25,^GSPC,1131.8699951171875,1148.699951171875,1151.0400390625,1131.8699951171875,1057900000.0,1131.8699951171875
2002-03-26,^GSPC,1138.489990234375,1131.8699951171875,1147.0,1131.6099853515625,1223600000.0,1138.489990234375
2002-03-27,^GSPC,1144.5799560546875,1138.489990234375,1146.949951171875,1135.3299560546875,1180100000.0,1144.5799560546875
2002-03-28,^GSPC,1147.3900146484375,1144.5799560546875,1154.449951171875,1144.5799560546875,1147600000.0,1147.3900146484375
2002-03-29,,1146.9650268554688,,,,,
2002-04-01,^GSPC,1146.5400390625,1147.3900146484375,1147.8399658203125,1132.8699951171875,1050900000.0,1146.5400390625
2002-04-02,^GSPC,1136.760009765625,1146.5400390625,1146.5400390625,1135.7099609375,1176700000.0,1136.760009765625
2002-04-03,^GSPC,1125.4000244140625,1136.760009765625,1138.8499755859375,1119.6800537109375,1219700000.0,1125.4000244140625
2002-04-04,^GSPC,1126.3399658203125,1125.4000244140625,1130.449951171875,1120.06005859375,1283800000.0,1126.3399658203125
2002-04-05,^GSPC,1122.72998046875,1126.3399658203125,1133.31005859375,1119.489990234375,1110200000.0,1122.72998046875
2002-04-08,^GSPC,1125.2900390625,1122.72998046875,1125.4100341796875,1111.7900390625,1095300000.0,1125.2900390625
2002-04-09,^GSPC,1117.800048828125,1125.2900390625,1128.2900390625,1116.72998046875,1235400000.0,1117.800048828125
2002-04-10,^GSPC,1130.469970703125,1117.800048828125,1131.760009765625,1117.800048828125,1447900000.0,1130.469970703125
2002-04-11,^GSPC,1103.68994140625,1130.469970703125,1130.469970703125,1102.4200439453125,1505600000.0,1103.68994140625
2002-04-12,^GSPC,1111.010009765625,1103.68994140625,1112.77001953125,1102.739990234375,1282100000.0,1111.010009765625
2002-04-15,^GSPC,1102.550048828125,1111.010009765625,1114.8599853515625,1099.4100341796875,1120400000.0,1102.550048828125
2002-04-16,^GSPC,1128.3699951171875,1102.550048828125,1129.4000244140625,1102.550048828125,1341300000.0,1128.3699951171875
2002-04-17,^GSPC,1126.0699462890625,1128.3699951171875,1133.0,1123.3699951171875,1376900000.0,1126.0699462890625
2002-04-18,^GSPC,1124.469970703125,1126.0699462890625,1130.489990234375,1109.2900390625,1359300000.0,1124.469970703125
2002-04-19,^GSPC,1125.1700439453125,1124.469970703125,1128.8199462890625,1122.5899658203125,1185000000.0,1125.1700439453125
2002-04-22,^GSPC,1107.8299560546875,1125.1700439453125,1125.1700439453125,1105.6199951171875,1181800000.0,1107.8299560546875
2002-04-23,^GSPC,1100.9599609375,1107.8299560546875,1111.1700439453125,1098.93994140625,1388500000.0,1100.9599609375
2002-04-24,^GSPC,1093.1400146484375,1100.9599609375,1108.4599609375,1092.510009765625,1373200000.0,1093.1400146484375
2002-04-25,^GSPC,1091.47998046875,1093.1400146484375,1094.3599853515625,1084.81005859375,1517400000.0,1091.47998046875
2002-04-26,^GSPC,1076.3199462890625,1091.47998046875,1096.77001953125,1076.31005859375,1374200000.0,1076.3199462890625
2002-04-29,^GSPC,1065.449951171875,1076.3199462890625,1078.949951171875,1063.6199951171875,1314700000.0,1065.449951171875
2002-04-30,^GSPC,1076.9200439453125,1065.449951171875,1082.6199951171875,1063.4599609375,1628600000.0,1076.9200439453125
2002-05-01,^GSPC,1086.4599609375,1076.9200439453125,1088.3199462890625,1065.2900390625,1451400000.0,1086.4599609375
2002-05-02,^GSPC,1084.56005859375,1086.4599609375,1091.4200439453125,1079.4599609375,1364000000.0,1084.56005859375
2002-05-03,^GSPC,1073.4300537109375,1084.56005859375,1084.56005859375,1068.8900146484375,1284500000.0,1073.4300537109375
2002-05-06,^GSPC,1052.6700439453125,1073.4300537109375,1075.9599609375,1052.6500244140625,1122600000.0,1052.6700439453125
2002-05-07,^GSPC,1049.489990234375,1052.6700439453125,1058.6700439453125,1048.9599609375,1354700000.0,1049.489990234375
2002-05-08,^GSPC,1088.8499755859375,1049.489990234375,1088.9200439453125,1049.489990234375,1502000000.0,1088.8499755859375
2002-05-09,^GSPC,1073.010009765625,1088.8499755859375,1088.8499755859375,1072.22998046875,1153000000.0,1073.010009765625
2002-05-10,^GSPC,1054.989990234375,1073.010009765625,1075.4300537109375,1053.9300537109375,1171900000.0,1054.989990234375
2002-05-13,^GSPC,1074.56005859375,1054.989990234375,1074.8399658203125,1053.9000244140625,1088600000.0,1074.56005859375
2002-05-14,^GSPC,1097.280029296875,1074.56005859375,1097.7099609375,1074.56005859375,1414500000.0,1097.280029296875
2002-05-15,^GSPC,1091.0699462890625,1097.280029296875,1104.22998046875,1088.93994140625,1420200000.0,1091.0699462890625
2002-05-16,^GSPC,1098.22998046875,1091.0699462890625,1099.2900390625,1089.1700439453125,1256600000.0,1098.22998046875
2002-05-17,^GSPC,1106.5899658203125,1098.22998046875,1106.5899658203125,1096.77001953125,1274400000.0,1106.5899658203125
2002-05-20,^GSPC,1091.8800048828125,1106.5899658203125,1106.5899658203125,1090.6099853515625,989800000.0,1091.8800048828125
2002-05-21,^GSPC,1079.8800048828125,1091.8800048828125,1099.550048828125,1079.0799560546875,1200500000.0,1079.8800048828125
2002-05-22,^GSPC,1086.02001953125,1079.8800048828125,1086.02001953125,1075.6400146484375,1136300000.0,1086.02001953125
2002-05-23,^GSPC,1097.0799560546875,1086.02001953125,1097.0999755859375,1080.550048828125,1192900000.0,1097.0799560546875
2002-05-24,^GSPC,1083.8199462890625,1097.0799560546875,1097.0799560546875,1082.18994140625,885400000.0,1083.8199462890625
2002-05-27,,1079.1849975585938,,,,,
2002-05-28,^GSPC,1074.550048828125,1083.8199462890625,1085.97998046875,1070.31005859375,996500000.0,1074.550048828125
2002-05-29,^GSPC,1067.6600341796875,1074.550048828125,1074.8299560546875,1067.6600341796875,1081800000.0,1067.6600341796875
2002-05-30,^GSPC,1064.6600341796875,1067.6600341796875,1069.5,1054.260009765625,1286600000.0,1064.6600341796875
2002-05-31,^GSPC,1067.1400146484375,1064.6600341796875,1079.9300537109375,1064.6600341796875,1277300000.0,1067.1400146484375
2002-06-03,^GSPC,1040.6800537109375,1067.1400146484375,1070.739990234375,1039.9000244140625,1324300000.0,1040.6800537109375
2002-06-04,^GSPC,1040.68994140625,1040.6800537109375,1046.06005859375,1030.52001953125,1466600000.0,1040.68994140625
2002-06-05,^GSPC,1049.9000244140625,1040.68994140625,1050.1099853515625,1038.8399658203125,1300100000.0,1049.9000244140625
2002-06-06,^GSPC,1029.1500244140625,1049.9000244140625,1049.9000244140625,1026.9100341796875,1601500000.0,1029.1500244140625
2002-06-07,^GSPC,1027.530029296875,1029.1500244140625,1033.02001953125,1012.489990234375,1341300000.0,1027.530029296875
2002-06-10,^GSPC,1030.739990234375,1027.530029296875,1038.1800537109375,1025.449951171875,1226200000.0,1030.739990234375
2002-06-11,^GSPC,1013.5999755859376,1030.739990234375,1039.0400390625,1012.9400024414062,1212400000.0,1013.5999755859376
2002-06-12,^GSPC,1020.260009765625,1013.260009765625,1021.8499755859376,1002.5800170898438,1795720000.0,1020.260009765625
2002-06-13,^GSPC,1009.5599975585938,1020.260009765625,1023.469970703125,1008.1199951171876,1405500000.0,1009.5599975585938
2002-06-14,^GSPC,1007.27001953125,1009.5599975585938,1009.5599975585938,981.6300048828124,1549000000.0,1007.27001953125
2002-06-17,^GSPC,1036.1700439453125,1007.27001953125,1036.1700439453125,1007.27001953125,1236600000.0,1036.1700439453125
2002-06-18,^GSPC,1037.1400146484375,1036.1700439453125,1040.8299560546875,1030.9200439453125,1193100000.0,1037.1400146484375
2002-06-19,^GSPC,1019.989990234375,1037.1400146484375,1037.6099853515625,1017.8800048828124,1336100000.0,1019.989990234375
2002-06-20,^GSPC,1006.2899780273438,1019.989990234375,1023.3300170898438,1004.5900268554688,1389700000.0,1006.2899780273438
2002-06-21,^GSPC,989.1400146484376,1006.2899780273438,1006.2899780273438,985.6500244140624,1497200000.0,989.1400146484376
2002-06-24,^GSPC,992.719970703125,989.1400146484376,1002.1099853515624,970.8499755859376,1552600000.0,992.719970703125
2002-06-25,^GSPC,976.1400146484376,992.719970703125,1005.8800048828124,974.2100219726562,1513700000.0,976.1400146484376
2002-06-26,^GSPC,973.530029296875,976.1400146484376,977.4299926757812,952.9199829101562,2014290000.0,973.530029296875
2002-06-27,^GSPC,990.6400146484376,973.530029296875,990.6699829101562,963.739990234375,1908600000.0,990.6400146484376
2002-06-28,^GSPC,989.8200073242188,990.6400146484376,1001.7899780273438,988.3099975585938,2117000000.0,989.8200073242188
2002-07-01,^GSPC,968.6500244140624,989.8200073242188,994.4600219726562,967.4299926757812,1425500000.0,968.6500244140624
2002-07-02,^GSPC,948.0900268554688,968.6500244140624,968.6500244140624,945.5399780273438,1823000000.0,948.0900268554688
2002-07-03,^GSPC,953.989990234375,948.0900268554688,954.2999877929688,934.8699951171876,1527800000.0,953.989990234375
2002-07-04,,971.510009765625,,,,,
2002-07-05,^GSPC,989.030029296875,953.989990234375,989.0700073242188,953.989990234375,699400000.0,989.030029296875
2002-07-08,^GSPC,976.97998046875,989.030029296875,993.5599975585938,972.9099731445312,1184400000.0,976.97998046875
2002-07-09,^GSPC,952.8300170898438,976.97998046875,979.6300048828124,951.7100219726562,1348900000.0,952.8300170898438
2002-07-10,^GSPC,920.469970703125,952.8300170898438,956.3400268554688,920.2899780273438,1816900000.0,920.469970703125
2002-07-11,^GSPC,927.3699951171876,920.469970703125,929.1599731445312,900.9400024414062,2080480000.0,927.3699951171876
2002-07-12,^GSPC,921.3900146484376,927.3699951171876,934.3099975585938,913.7100219726562,1607400000.0,921.3900146484376
2002-07-15,^GSPC,917.9299926757812,921.3900146484376,921.3900146484376,876.4600219726562,2574800000.0,917.9299926757812
2002-07-16,^GSPC,900.9400024414062,917.9299926757812,918.6500244140624,897.1300048828125,1843700000.0,900.9400024414062
2002-07-17,^GSPC,906.0399780273438,901.0499877929688,926.52001953125,895.030029296875,2566500000.0,906.0399780273438
2002-07-18,^GSPC,881.5599975585938,905.4500122070312,907.7999877929688,880.5999755859375,1736300000.0,881.5599975585938
2002-07-19,^GSPC,847.75,881.5599975585938,881.5599975585938,842.0700073242188,2654100000.0,847.75
2002-07-22,^GSPC,819.8499755859375,847.760009765625,854.1300048828125,813.260009765625,2248060000.0,819.8499755859375
2002-07-23,^GSPC,797.7000122070312,819.8499755859375,827.6900024414062,796.1300048828125,2441020000.0,797.7000122070312
2002-07-24,^GSPC,843.4299926757812,797.7100219726562,844.3200073242188,775.6799926757812,2775560000.0,843.4299926757812
2002-07-25,^GSPC,838.6799926757812,843.4199829101562,853.8300170898438,816.1099853515625,2424700000.0,838.6799926757812
2002-07-26,^GSPC,852.8400268554688,838.6799926757812,852.8499755859375,835.9199829101562,1796100000.0,852.8400268554688
2002-07-29,^GSPC,898.9600219726562,852.8400268554688,898.9600219726562,852.8400268554688,1778650000.0,898.9600219726562
2002-07-30,^GSPC,902.780029296875,898.9600219726562,909.8099975585938,884.7000122070312,1826090000.0,902.780029296875
2002-07-31,^GSPC,911.6199951171876,902.780029296875,911.6400146484376,889.8800048828125,2049360000.0,911.6199951171876
2002-08-01,^GSPC,884.6599731445312,911.6199951171876,911.6199951171876,882.47998046875,1672200000.0,884.6599731445312
2002-08-02,^GSPC,864.239990234375,884.4000244140625,884.719970703125,853.9500122070312,1538100000.0,864.239990234375
2002-08-05,^GSPC,834.5999755859375,864.239990234375,864.239990234375,833.4400024414062,1425500000.0,834.5999755859375
2002-08-06,^GSPC,859.5700073242188,834.5999755859375,874.4400024414062,834.5999755859375,1514100000.0,859.5700073242188
2002-08-07,^GSPC,876.77001953125,859.5700073242188,878.739990234375,854.1500244140625,1490400000.0,876.77001953125
